No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
avg return on 5 trajectories of agent136: 1285.3106137999998
avg return on 5 trajectories of agent137: 1306.3297320000001
avg return on 5 trajectories of agent138: 987.9239099999999
avg return on 5 trajectories of agent139: 1317.9838244
avg return on 5 trajectories of agent140: 1379.5938179999998
avg return on 5 trajectories of agent141: 1251.8104206
avg return on 5 trajectories of agent142: 1246.9947550000002
avg return on 5 trajectories of agent143: 1064.1400664
avg return on 5 trajectories of agent144: 1143.7308658000002
avg return on 5 trajectories of agent145: 1060.8373604
avg return on 5 trajectories of agent146: 1154.80318
avg return on 5 trajectories of agent147: 1508.2958658
avg return on 5 trajectories of agent148: 1354.4723552
avg return on 5 trajectories of agent149: 1439.768543
avg return on 5 trajectories of agent150: 1507.3813248
avg return on 5 trajectories of agent151: 1481.893762
avg return on 5 trajectories of agent152: 1474.6038748
avg return on 5 trajectories of agent153: 1445.5061748
avg return on 5 trajectories of agent154: 1400.8606608000002
avg return on 5 trajectories of agent155: 1339.3944488
avg return on 5 trajectories of agent156: 1370.7410144
avg return on 5 trajectories of agent157: 1396.91749
avg return on 5 trajectories of agent158: 1256.6549473999999
avg return on 5 trajectories of agent159: 1345.8259848
avg return on 5 trajectories of agent160: 1180.2789204
avg return on 5 trajectories of agent161: 1283.5113846
avg return on 5 trajectories of agent162: 1278.6760942
avg return on 5 trajectories of agent163: 1330.5254298
avg return on 5 trajectories of agent164: 1322.7664696
avg return on 5 trajectories of agent165: 1159.39276
avg return on 5 trajectories of agent166: 1173.128448
avg return on 5 trajectories of agent167: 1095.3406724000001
avg return on 5 trajectories of agent168: 1375.5106014
avg return on 5 trajectories of agent169: 1511.8933542
avg return on 5 trajectories of agent170: 1472.114906
avg return on 5 trajectories of agent171: 1483.0045134
avg return on 5 trajectories of agent172: 1376.4872458
avg return on 5 trajectories of agent173: 1419.2111154
avg return on 5 trajectories of agent174: 1454.3510688000001
avg return on 5 trajectories of agent175: 1412.1203208
avg return on 5 trajectories of agent176: 1333.9059849999999
avg return on 5 trajectories of agent177: 1317.0003614000002
avg return on 5 trajectories of agent178: 1350.7964691999998
avg return on 5 trajectories of agent179: 1266.3065220000003
avg return on 5 trajectories of agent180: 1268.9897527999997
avg return on 5 trajectories of agent181: 1294.9438427999999
avg return on 5 trajectories of agent182: 1279.0282696000002
avg return on 5 trajectories of agent183: 1265.4432632
avg return on 5 trajectories of agent184: 1217.4872380000002
avg return on 5 trajectories of agent185: 1242.100615
avg return on 5 trajectories of agent186: 1253.7437172
avg return on 5 trajectories of agent187: 1203.3868766
avg return on 5 trajectories of agent188: 1180.481361
avg return on 5 trajectories of agent189: 1324.134133
avg return on 5 trajectories of agent190: 1434.5406684
avg return on 5 trajectories of agent191: 1506.5064844
avg return on 5 trajectories of agent192: 1385.0705300000002
avg return on 5 trajectories of agent193: 1409.4045712000002
avg return on 5 trajectories of agent194: 1418.1214672
avg return on 5 trajectories of agent195: 1416.9684123999998
avg return on 5 trajectories of agent196: 1376.0769836
avg return on 5 trajectories of agent197: 1331.3891105999999
avg return on 5 trajectories of agent198: 1274.8773922
avg return on 5 trajectories of agent199: 1325.1404221999999
avg return on 5 trajectories of agent200: 1292.3152772
avg return on 5 trajectories of agent201: 1282.11403
avg return on 5 trajectories of agent202: 1261.7788114
avg return on 5 trajectories of agent203: 1238.7304842
avg return on 5 trajectories of agent204: 1238.7031148
avg return on 5 trajectories of agent205: 1203.2576304
avg return on 5 trajectories of agent206: 1162.805216
avg return on 5 trajectories of agent207: 1089.0595992
avg return on 5 trajectories of agent208: 1135.3001214
avg return on 5 trajectories of agent209: 1126.2930904
Pearson correlation coefficient: -0.036775465982723736
Spearman correlation coefficient: -0.03788424097728164
the best agent: 64, avg policy: 1535.1627336
5003
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.0148418823906463
avg return on 5 trajectories of agent0: 1518.699153
avg return on 5 trajectories of agent1: 1483.1134488
avg return on 5 trajectories of agent2: 1514.4719274000001
avg return on 5 trajectories of agent3: 1491.576143
avg return on 5 trajectories of agent4: 1310.1970906000001
avg return on 5 trajectories of agent5: 1450.53912
avg return on 5 trajectories of agent6: 1386.8579571999999
avg return on 5 trajectories of agent7: 1276.9591059999998
avg return on 5 trajectories of agent8: 1306.2620648
avg return on 5 trajectories of agent9: 1345.4376238
avg return on 5 trajectories of agent10: 1257.6425312000001
avg return on 5 trajectories of agent11: 1359.5522032000001
avg return on 5 trajectories of agent12: 1203.9189549999999
avg return on 5 trajectories of agent13: 1304.9732164
avg return on 5 trajectories of agent14: 1126.6172172000001
avg return on 5 trajectories of agent15: 1267.5948164
avg return on 5 trajectories of agent16: 1189.4647109999999
avg return on 5 trajectories of agent17: 1092.892839
avg return on 5 trajectories of agent18: 1215.6889675999998
avg return on 5 trajectories of agent19: 1055.1122078
avg return on 5 trajectories of agent20: 1090.3306049999999
avg return on 5 trajectories of agent21: 1482.0805522
avg return on 5 trajectories of agent22: 1382.7713832000002
avg return on 5 trajectories of agent23: 1406.6584284
avg return on 5 trajectories of agent24: 1499.428901
avg return on 5 trajectories of agent25: 1462.5090337999998
avg return on 5 trajectories of agent26: 1247.9462595999998
avg return on 5 trajectories of agent27: 1282.8351158
avg return on 5 trajectories of agent28: 1233.2044812
avg return on 5 trajectories of agent29: 1319.0718658
avg return on 5 trajectories of agent30: 1254.9077268
avg return on 5 trajectories of agent31: 1283.7141122
avg return on 5 trajectories of agent32: 1176.6684952
avg return on 5 trajectories of agent33: 1202.5051582
avg return on 5 trajectories of agent34: 1198.1988634
avg return on 5 trajectories of agent35: 1069.975729
avg return on 5 trajectories of agent36: 1136.7600656
avg return on 5 trajectories of agent37: 1034.5088072
avg return on 5 trajectories of agent38: 1092.1585504
avg return on 5 trajectories of agent39: 1052.1574136
avg return on 5 trajectories of agent40: 916.6622442
avg return on 5 trajectories of agent41: 943.6031276
avg return on 5 trajectories of agent42: 1433.6697514
avg return on 5 trajectories of agent43: 1502.2347756000001
avg return on 5 trajectories of agent44: 1434.0829822
avg return on 5 trajectories of agent45: 1402.6334064
avg return on 5 trajectories of agent46: 1361.9340394
avg return on 5 trajectories of agent47: 1321.6520851999999
avg return on 5 trajectories of agent48: 1244.9509876
avg return on 5 trajectories of agent49: 1235.0394446
avg return on 5 trajectories of agent50: 1188.0454060000002
avg return on 5 trajectories of agent51: 1110.2408714
avg return on 5 trajectories of agent52: 1056.2931472
avg return on 5 trajectories of agent53: 1041.1287032
avg return on 5 trajectories of agent54: 995.5689202000001
avg return on 5 trajectories of agent55: 958.6393522000001
avg return on 5 trajectories of agent56: 918.6515986
avg return on 5 trajectories of agent57: 896.740813
avg return on 5 trajectories of agent58: 887.6797905999999
avg return on 5 trajectories of agent59: 843.5748156000002
avg return on 5 trajectories of agent60: 845.0043024
avg return on 5 trajectories of agent61: 819.6842389999999
avg return on 5 trajectories of agent62: 810.664836
avg return on 5 trajectories of agent63: 1503.5036341999999
avg return on 5 trajectories of agent64: 1463.3451248
avg return on 5 trajectories of agent65: 1252.6930146
avg return on 5 trajectories of agent66: 1370.473328
avg return on 5 trajectories of agent67: 1437.2392664
avg return on 5 trajectories of agent68: 1274.7499976
avg return on 5 trajectories of agent69: 1318.4099088
avg return on 5 trajectories of agent70: 1337.328997
avg return on 5 trajectories of agent71: 1273.966026
avg return on 5 trajectories of agent72: 1223.139681
avg return on 5 trajectories of agent73: 1063.0525458
avg return on 5 trajectories of agent74: 1324.3501614000002
avg return on 5 trajectories of agent75: 1284.7145884
avg return on 5 trajectories of agent76: 1143.8004434
avg return on 5 trajectories of agent77: 1090.3504686
avg return on 5 trajectories of agent78: 1001.1819146000001
avg return on 5 trajectories of agent79: 1153.1617734000001
avg return on 5 trajectories of agent80: 1238.0173042000001
avg return on 5 trajectories of agent81: 1194.4097239999999
avg return on 5 trajectories of agent82: 1138.2550159999998
avg return on 5 trajectories of agent83: 1036.382683
avg return on 5 trajectories of agent84: 1310.652764
avg return on 5 trajectories of agent85: 1432.2663658
avg return on 5 trajectories of agent86: 1496.7919076
avg return on 5 trajectories of agent87: 1428.3851909999998
avg return on 5 trajectories of agent88: 1467.7351724
avg return on 5 trajectories of agent89: 1479.7705802
avg return on 5 trajectories of agent90: 1463.5703959999998
avg return on 5 trajectories of agent91: 1327.444901
avg return on 5 trajectories of agent92: 1376.4878457999998
avg return on 5 trajectories of agent93: 1481.5384835999998
avg return on 5 trajectories of agent94: 1333.3727098
avg return on 5 trajectories of agent95: 1430.5518394
avg return on 5 trajectories of agent96: 1422.465807
avg return on 5 trajectories of agent97: 1425.7249674
avg return on 5 trajectories of agent98: 1242.3054978
avg return on 5 trajectories of agent99: 1236.6945680000001
avg return on 5 trajectories of agent100: 1340.2894642
avg return on 5 trajectories of agent101: 1136.1162680000002
avg return on 5 trajectories of agent102: 1351.2201516
avg return on 5 trajectories of agent103: 1182.6004568
avg return on 5 trajectories of agent104: 1305.038705
avg return on 5 trajectories of agent105: 1512.558001
avg return on 5 trajectories of agent106: 1511.7175886
avg return on 5 trajectories of agent107: 1489.494193
avg return on 5 trajectories of agent108: 1353.4669725999997
avg return on 5 trajectories of agent109: 1453.0539872
avg return on 5 trajectories of agent110: 1399.8431274
avg return on 5 trajectories of agent111: 1427.2150852
avg return on 5 trajectories of agent112: 1343.9720182
avg return on 5 trajectories of agent113: 1347.9390236
avg return on 5 trajectories of agent114: 1290.5856165999999
avg return on 5 trajectories of agent115: 1300.3209992
avg return on 5 trajectories of agent116: 1280.7408972
avg return on 5 trajectories of agent117: 1266.1908822
avg return on 5 trajectories of agent118: 1233.760369
avg return on 5 trajectories of agent119: 1235.0996556
avg return on 5 trajectories of agent120: 1224.1463600000002
avg return on 5 trajectories of agent121: 1178.7109216000001
avg return on 5 trajectories of agent122: 1145.0264124
avg return on 5 trajectories of agent123: 1152.110582
avg return on 5 trajectories of agent124: 1133.458811
avg return on 5 trajectories of agent125: 1095.4014204
avg return on 5 trajectories of agent126: 1448.659255
avg return on 5 trajectories of agent127: 1411.5205712
avg return on 5 trajectories of agent128: 1495.2694791999998
avg return on 5 trajectories of agent129: 1428.1751116
avg return on 5 trajectories of agent130: 1341.5040563999999
avg return on 5 trajectories of agent131: 1465.6406916
avg return on 5 trajectories of agent132: 1527.711262
avg return on 5 trajectories of agent133: 1516.467873
avg return on 5 trajectories of agent134: 1510.7331022
avg return on 5 trajectories of agent135: 1460.4161040000001
avg return on 5 trajectories of agent136: 1556.0434184
avg return on 5 trajectories of agent137: 1463.8017776000002
avg return on 5 trajectories of agent138: 1523.346667
avg return on 5 trajectories of agent139: 1544.6657
avg return on 5 trajectories of agent140: 1399.5419107999999
avg return on 5 trajectories of agent141: 1417.4663096
avg return on 5 trajectories of agent142: 1581.1042889999999
avg return on 5 trajectories of agent143: 1468.1429044000001
avg return on 5 trajectories of agent144: 1490.1495134000002
avg return on 5 trajectories of agent145: 1542.0455485999998
avg return on 5 trajectories of agent146: 1341.1363232
avg return on 5 trajectories of agent147: 1516.7933106
avg return on 5 trajectories of agent148: 1530.1633852
avg return on 5 trajectories of agent149: 1464.0989096
